Title,Price,SKU
Three Thousand Worlds (Judge Pack Vol. 2) (OP03-057),12,514060
Monkey.D.Luffy (Judge Pack Vol. 2) (OP03-070),28,514061
Kalifa (Judge Pack Vol. 2) (OP03-081),12,514062
Charlotte Pudding (Judge Pack Vol. 2) (OP03-112),12,514063
Thunder Bolt (Judge Pack Vol. 2) (OP03-121),12,514064
X.Drake (Judge Pack Vol. 2) (ST02-014),12,514065
Queen (Judge Pack Vol. 2) (ST04-005),12,514066
Otama (Offline Regional 2023) [Finalist] (OP01-006),148,514165
Otama (Offline Regional 2023) [Participant] (OP01-006),89,514167
Otama (Offline Regional 2023) [Winner] (OP01-006),,514173
Crocodile (Offline Regional 2023) [Finalist] (OP02-053),59,514176
Crocodile (Offline Regional 2023) [Winner] (OP02-053),,514177
Crocodile (Offline Regional 2023) [Participant] (OP02-053),25,514179
Kuroobi (Offline Regional 2023) [Finalist] (OP03-026),40,514183
Kuroobi (Offline Regional 2023) [Winner] (OP03-026),,514184
Kuroobi (Offline Regional 2023) [Participant] (OP03-026),43,514185
Minorhinoceros (Offline Regional 2023) [Finalist] (OP03-069),22,514186
Minorhinoceros (Offline Regional 2023) [Winner] (OP03-069),,514187
Minorhinoceros (Offline Regional 2023) [Participant] (OP03-069),13,514188
Spandam (Offline Regional 2023) [Finalist] (OP03-086),55,514189
Spandam (Offline Regional 2023) [Winner] (OP03-086),,514190
Spandam (Offline Regional 2023) [Participant] (OP03-086),25,514192
Charlotte Chiffon (Offline Regional 2023) [Finalist] (OP03-109),31,514195
Charlotte Chiffon (Offline Regional 2023) [Winner] (OP03-109),,514197
Charlotte Chiffon (Offline Regional 2023) [Participant] (OP03-109),14,514198
Offline Regional Participation Pack Vol. 2,,514200
Marco (Treasure Cup) (OP02-018),300,515352
Queen (Treasure Cup) (ST04-005),,515354
Roronoa Zoro - OP01-025 (Treasure Cup) (OP01-025),,515356
Monkey.D.Luffy (Pre-Release Tournament) (P-036),12,515361
Monkey.D.Luffy (Pre-Release Tournament) (Winner) (P-036),252,515362
Monkey.D.Luffy (Leader Pack) (Sealed Battle 2023 Vol. 1),28,518691
Monkey.D.Luffy (Leader Pack - Live Action) (Sealed Battle 2023 Vol. 1),12,518692
Sabo (Sealed Battle 2023 Vol. 1) (OP04-083),168,518693
Monkey.D.Luffy (047) (Sealed Battle Kit Vol. 1) (P-047),77,518694
Arlong (Sealed Battle Kit Vol. 1) (P-048),62,518695
Usopp (Sealed Battle Kit Vol. 1) (P-049),30,518696
Sanji (Sealed Battle Kit Vol. 1) (P-050),17,518697
Shanks (Sealed Battle Kit Vol. 1) (P-051),15,518698
Dracule Mihawk (Sealed Battle Kit Vol. 1) (P-052),12,518699
Nami (Sealed Battle Kit Vol. 1) (P-053),12,518700
Monkey.D.Garp (Sealed Battle Kit Vol. 1) (P-054),12,518701
Monkey.D.Luffy (055) (Sealed Battle Kit Vol. 1) (P-055),12,518702
Roronoa Zoro (Sealed Battle Kit Vol. 1) (P-056),16,518703
Sealed Battle Kit Vol. 1,33,518704
Monkey.D.Luffy - P-006 (Retail Promo) (P-006),37,518865
Monkey.D.Luffy (Tournament Pack Vol. 5) (ST01-012),12,519814
Monkey.D.Luffy (Winner Pack Vol. 5) (ST01-012),101,519815
"Eustass""Captain""Kid (Tournament Pack Vol. 5) (ST02-013)",12,519816
"Eustass""Captain""Kid (Winner Pack Vol. 5) (ST02-013)",23,519817
Crocodile (Tournament Pack Vol. 5) (ST03-003),12,519821
Crocodile (Winner Pack Vol. 5) (ST03-003),12,519822
Kaido (Tournament Pack Vol. 5) (ST04-003),12,519823
Kaido (Winner Pack Vol. 5) (ST04-003),12,519824
Tournament Pack Vol. 5,12,519829
Winner Pack Vol. 5,21,519831
Monkey.D.Luffy (037) (1st Anniversary Tournament) (P-037),73,520772
Monkey.D.Luffy (041) (1st Anniversary Tournament) (P-041),606,520773
DON!! Card (Yamato) (1st Anniversary DON!! Card Pack),40,520775
DON!! Card (Monkey.D.Luffy) (1st Anniversary DON!! Card Pack),12,520776
DON!! Card (Monkey.D.Luffy) (1st Anniversary DON!! Card Pack),12,520776
Boa Hancock (Gift Collection 2023) (OP02-059),69,523761
Yamato (Gift Collection 2023) (ST09-012),30,523763
Nami (Gift Collection 2023) (OP01-016),100,523775
Trafalgar Law (Gift Collection 2023) (ST03-008),21,523776
Portgas.D.Ace (Gift Collection 2023) (P-028),38,523782
Monkey.D.Luffy (Gift Collection 2023) (P-001),108,523785
Jinbe (Gift Collection 2023) (ST01-005),12,523792
Franky (Gift Collection 2023) (OP01-021),21,523798
Uta (Gift Collection 2023) (OP01-005),25,523802
Sanji (Gift Collection 2023) (OP01-013),43,523811
Roronoa Zoro (Gift Collection 2023) (ST01-013),55,523812
Tony Tony.Chopper (Gift Collection 2023) (ST01-006),198,523819
Nico Robin (Gift Collection 2023) (ST01-008),40,523820
Premium Card Collection -Best Selection Vol. 1-,162,525294
Raizo (CS 2023 Event Pack) (OP01-052),13,525295
Sasaki (CS 2023 Event Pack) (OP01-101),31,525296
Tsuru (CS 2023 Event Pack) (OP02-106),17,525297
General Franky (CS 2023 Event Pack) (P-027),,525298
Portgas.D.Ace (CS 2023 Event Pack) (P-028),79,525299
Bartolomeo (CS 2023 Event Pack) (P-029),12,525300
Jinbe (CS 2023 Event Pack) (P-030),17,525301
Uta (CS 2023 Event Pack) (P-031),72,525302
Sengoku (CS 2023 Event Pack) (P-032),19,525303
Monkey.D.Luffy (CS 2023 Event Pack) (P-033),976,525304
Sanji (CS 2023 Event Pack) (P-034),25,525305
Franky (CS 2023 Celebration Pack) (OP01-021),26,525306
Izo (CS 2023 Celebration Pack) (OP01-033),12,525307
Okiku (CS 2023 Celebration Pack) (OP01-035),12,525308
Monkey.D.Luffy (006) (CS 2023 Celebration Pack) (P-006),70,525310
Monkey.D.Luffy (007) (CS 2023 Celebration Pack) (P-007),85,525315
Yamato (CS 2023 Celebration Pack) (P-008),33,525317
Trafalgar Law (CS 2023 Celebration Pack) (P-009),56,525319
Kaido (CS 2023 Celebration Pack) (P-010),34,525323
Nami (CS 2023 Celebration Pack) (ST01-007),374,525324
Brook (CS 2023 Celebration Pack) (ST01-011),16,525325
Jewelry Bonney (CS 2023 Celebration Pack) (ST02-007),69,525326
Dracule Mihawk (CS 2023 Celebration Pack) (ST03-005),44,525327
Sentomaru (CS 2023 Celebration Pack) (ST03-007),12,525328
Who's.Who (CS 2023 Celebration Pack) (ST04-010),12,525332
Black Maria (CS 2023 Celebration Pack) (ST04-011),19,525336
Tashigi (CS 2023 Celebration Pack) (ST06-006),15,525339
DON!! Card (CS 2023 Celebration Pack),48,525340
DON!! Card (Luffy vs. Crocodile) (Devil Fruits Collection Vol. 1),12,525667
DON!! Card (Young Luffy) (Devil Fruits Collection Vol. 1),12,525668
Killer (CS 2023 Top Players Pack) (OP01-039),,525674
Killer (CS 2023 Top Players Pack) [Finalist] (OP01-039),,525675
Killer (CS 2023 Top Players Pack) [Winner] (OP01-039),,525676
X.Drake (CS 2023 Top Players Pack) (OP01-114),,525677
X.Drake (CS 2023 Top Players Pack) [Finalist] (OP01-114),,525678
X.Drake (CS 2023 Top Players Pack) [Winner] (OP01-114),,525679
"Capone""Gang""Bege (CS 2023 Top Players Pack) (OP04-100)",,525680
"Capone""Gang""Bege (CS 2023 Top Players Pack) [Finalist] (OP04-100)",,525681
"Capone""Gang""Bege (CS 2023 Top Players Pack) [Winner] (OP04-100)",,525682
Basil Hawkins (CS 2023 Top Players Pack) (ST02-010),,525683
Basil Hawkins (CS 2023 Top Players Pack) [Finalist] (ST02-010),,525684
Basil Hawkins (CS 2023 Top Players Pack) [Winner] (ST02-010),,525685
Trafalgar Law (CS 2023 Top Players Pack) (ST03-008),,525686
Trafalgar Law (CS 2023 Top Players Pack) [Finalist] (ST03-008),,525687
Trafalgar Law (CS 2023 Top Players Pack) [Winner] (ST03-008),,525688
"Eustass""Captain""Kid (CS 2023 Top Players Pack) (ST10-013)",,525689
"Eustass""Captain""Kid (CS 2023 Top Players Pack) [Finalist] (ST10-013)",,525690
"Eustass""Captain""Kid (CS 2023 Top Players Pack) [Winner] (ST10-013)",,525691
Sasaki (CS 2023 Event Pack Finalist Ver.) (OP01-101),,525694
Kaido (CS 2023 Trophy Card) [3rd Place] (ST04-003),,525702
Kaido (CS 2023 Trophy Card) [2nd Place] (ST04-003),,525703
Kaido (CS 2023 Trophy Card) [Winner] (ST04-003),,525704
Premium Card Collection -Live Action Edition-,133,527128
Nami - OP01-016 (Ultra Deck: The Three Captains) (OP01-016),12,527619
Roronoa Zoro - OP01-025 (Ultra Deck: The Three Captains) (OP01-025),12,527620
Monkey.D.Luffy (041) (P-041),19,531486
New Genesis (Starter Deck 11: Uta Deck Battle) (ST11-004),12,532108
I'm invincible (Starter Deck 11: Uta Deck Battle) (ST11-005),12,532109
Backlight (Starter Deck 11: Uta Deck Battle) (ST11-003),12,532110
Fleeting Lullaby (Starter Deck 11: Uta Deck Battle) (P-057),12,532111
The World's Continuation (Starter Deck 11: Uta Deck Battle) (P-059),12,532112
Tot Musica (Starter Deck 11: Uta Deck Battle) (P-060),12,532113
Where the Wind Blows (Starter Deck 11: Uta Deck Battle) (P-058),12,532114
Monkey.D.Luffy (Starter Deck 11: Uta Deck Battle) (P-061),12,532115
Monkey.D.Luffy (Starter Deck 11: Uta Deck Battle) [Winner] (P-061),99,532116
Monkey.D.Luffy (041) (BANDAI CARD GAMES Fest 23-24 World Tour) (P-041),149,532752
Koby (Treasure Cup) (OP02-098),626,535277
Monkey.D.Garp (Treasure Cup) (ST06-012),1240,535278
Marco (Japanese 1st Anniversary Set) (OP03-013),38,536168
Makino (Japanese 1st Anniversary Set) (OP02-015),49,536169
Otama (Japanese 1st Anniversary Set) (OP01-006),45,536170
Judge Pack Vol. 2,12,536257
Premium Card Collection -BANDAI CARD GAMES Fest. 23-24 Edition-,67,536278
Roronoa Zoro (OP-06 Pre-Release Tournament) [Participant] (P-045),12,537438
Roronoa Zoro (OP-06 Pre-Release Tournament) [Winner] (P-045),170,537439
Hatchan (Tournament Pack Vol. 6) (OP03-033),12,537440
Hatchan (Winner Pack Vol. 6) (OP03-033),12,537441
Kaya (Tournament Pack Vol. 6) (OP03-044),12,537442
Kaya (Winner Pack Vol. 6) (OP03-044),12,537443
Fukurou (Tournament Pack Vol. 6) (OP03-088),12,537444
Fukurou (Winner Pack Vol. 6) (OP03-088),12,537445
Shirahoshi (Tournament Pack Vol. 6) (OP03-116),12,537446
Shirahoshi (Winner Pack Vol. 6) (OP03-116),22,537447
Tournament Pack Vol. 6,12,537448
Winner Pack Vol. 6,22,537449
Hody & Hyouzou (Pirates Party Vol. 6) (P-062),12,537450
Premium Card Collection -Uta-,124,538837
Monet (Event Pack Vol. 3) (OP05-036),12,539174
Trafalgar Law (Event Pack Vol. 3) (ST03-008),12,539175
Roronoa Zoro (Event Pack Vol. 3) (P-042),33,539176
Yamato (Event Pack Vol. 3) (P-046),41,539177
Online Regional Participation Pack 2024 Vol. 1,104,539178
Event Pack Vol. 3,54,539179
Brannew (Online Regional 2024) [Participant] (OP03-089),15,539180
Brannew (Online Regional 2024) [Finalist] (OP03-089),73,539181
Brannew (Online Regional 2024) [Winner] (OP03-089),,539182
Brannew (Offline Regional 2024) [Participant] (OP03-089),12,539183
Brannew (Offline Regional 2024) [Finalist] (OP03-089),41,539184
Brannew (Offline Regional 2024) [Winner] (OP03-089),,539185
Sanji (Online Regional 2024) [Participant] (OP03-102),14,539186
Sanji (Online Regional 2024) [Finalist] (OP03-102),103,539187
Sanji (Online Regional 2024) [Winner] (OP03-102),,539188
Sanji (Offline Regional 2024) [Participant] (OP03-102),12,539189
Sanji (Offline Regional 2024) [Finalist] (OP03-102),64,539190
Sanji (Offline Regional 2024) [Winner] (OP03-102),,539191
Gum-Gum Jet Pistol (Online Regional 2024) [Participant] (ST01-015),12,539192
Gum-Gum Jet Pistol (Online Regional 2024) [Finalist] (ST01-015),98,539193
Gum-Gum Jet Pistol (Online Regional 2024) [Winner] (ST01-015),,539194
Gum-Gum Jet Pistol (Offline Regional 2024) [Participant] (ST01-015),12,539195
Gum-Gum Jet Pistol (Offline Regional 2024) [Finalist] (ST01-015),45,539196
Gum-Gum Jet Pistol (Offline Regional 2024) [Winner] (ST01-015),,539197
Scratchmen Apoo (Online Regional 2024) [Participant] (ST02-008),17,539198
Scratchmen Apoo (Online Regional 2024) [Finalist] (ST02-008),77,539199
Scratchmen Apoo (Online Regional 2024) [Winner] (ST02-008),,539200
Scratchmen Apoo (Offline Regional 2024) [Participant] (ST02-008),12,539201
Scratchmen Apoo (Offline Regional 2024) [Finalist] (ST02-008),48,539202
Scratchmen Apoo (Offline Regional 2024) [Winner] (ST02-008),,539203
Offline Regional Participation Pack 2024 Vol. 1,83,539204
DON!! Card (Gear 5),38,539205
Monkey.D.Luffy - ST10-006 (ST10-006),,539206
Trafalgar Law - ST10-010 (ST10-010),1760,539207
"Eustass""Captain""Kid - ST10-013 (ST10-013)",357,539209
Sengoku (CS 2023 Event Pack Finalist Ver.) (P-032),,539548
Tsuru (CS 2023 Event Pack Finalist Ver.) (OP02-106),,539549
Uta (CS 2023 Event Pack Finalist Ver.) (P-031),,539550
Sanji (CS 2023 Event Pack Finalist Ver.) (P-034),621,539551
Raizo (CS 2023 Event Pack Finalist Ver.) (OP01-052),285,539552
Portgas.D.Ace (CS 2023 Event Pack Finalist Ver.) (P-028),,539553
Monkey.D.Luffy (CS 2023 Event Pack Finalist Ver.) (P-033),,539554
Jinbe (CS 2023 Event Pack Finalist Ver.) (P-030),,539555
General Franky (CS 2023 Event Pack Finalist Ver.) (P-027),,539556
Bartolomeo (CS 2023 Event Pack Finalist Ver.) (P-029),,539557
Killer (Judge Pack Vol. 3) (OP01-039),12,544613
Pacifista (Judge Pack Vol. 3) (OP01-075),12,544614
Shirley (Judge Pack Vol. 3) (OP03-104),12,544616
Spiderweb (Judge Pack Vol. 3) (OP04-035),12,544617
Ulti (Judge Pack Vol. 3) (OP04-043),12,544618
Bartolomeo (Judge Pack Vol. 3) (OP04-089),12,544619
Pell (Judge Pack Vol. 3) (OP05-014),12,544620
Belo Betty (Judge Pack Vol. 3) (OP05-015),12,544621
Zoro-Juurou (Judge Pack Vol. 3) (OP05-067),12,544622
Miss Doublefinger(Zala) (Judge Pack Vol. 3) (OP05-073),12,544623
Gedatsu (Judge Pack Vol. 3) (OP05-102),12,544624
Hina (Judge Pack Vol. 3) (ST06-008),12,544625
Monkey.D.Luffy (001) (Offline Regional 2024 Vol. 2) [Participant] (P-001),27,544770
Monkey.D.Luffy (001) (Offline Regional 2024 Vol. 2) [Finalist] (P-001),113,544771
Monkey.D.Luffy (001) (Offline Regional 2024 Vol. 2) [Winner] (P-001),,544772
Monkey.D.Luffy (001) (Online Regional 2024 Vol. 2) [Participant] (P-001),24,544773
Monkey.D.Luffy (001) (Online Regional 2024 Vol. 2) [Finalist] (P-001),,544774
Monkey.D.Luffy (001) (Online Regional 2024 Vol. 2) [Winner] (P-001),,544775
"Eustass""Captain""Kid (Offline Regional 2024 Vol. 2) [Participant] (P-003)",12,544776
"Eustass""Captain""Kid (Online Regional 2024 Vol. 2) [Participant] (P-003)",12,544777
"Eustass""Captain""Kid (Offline Regional 2024 Vol. 2) [Finalist] (P-003)",36,544778
"Eustass""Captain""Kid (Online Regional 2024 Vol. 2) [Finalist] (P-003)",44,544779
"Eustass""Captain""Kid (Offline Regional 2024 Vol. 2) [Winner] (P-003)",,544780
"Eustass""Captain""Kid (Online Regional 2024 Vol. 2) [Winner] (P-003)",,544781
Monkey.D.Luffy (041) (Offline Regional 2024 Vol. 2) [Participant] (P-041),36,544782
Monkey.D.Luffy (041) (Online Regional 2024 Vol. 2) [Participant] (P-041),42,544783
Monkey.D.Luffy (041) (Offline Regional 2024 Vol. 2) [Finalist] (P-041),,544784
Monkey.D.Luffy (041) (Online Regional 2024 Vol. 2) [Finalist] (P-041),284,544785
Monkey.D.Luffy (041) (Offline Regional 2024 Vol. 2) [Winner] (P-041),,544786
Monkey.D.Luffy (041) (Online Regional 2024 Vol. 2) [Winner] (P-041),,544787
Trafalgar Law (Offline Regional 2024 Vol. 2) [Participant] (ST03-008),,544788
Trafalgar Law (Online Regional 2024 Vol. 2) [Participant] (ST03-008),,544789
Trafalgar Law (Offline Regional 2024 Vol. 2) [Finalist] (ST03-008),,544790
Trafalgar Law (Online Regional 2024 Vol. 2) [Finalist] (ST03-008),87,544791
Trafalgar Law (Offline Regional 2024 Vol. 2) [Winner] (ST03-008),,544792
Trafalgar Law (Online Regional 2024 Vol. 2) [Winner] (ST03-008),,544793
Trafalgar Law (Event Pack Vol. 4) (P-038),12,544794
Sabo (Event Pack Vol. 4) (P-044),12,544795
Jinbe (Event Pack Vol. 4) (P-063),12,544796
Kouzuki Momonosuke (Event Pack Vol. 4) (P-064),12,544797
Event Pack Vol. 4,12,544798
Judge Pack Vol. 3,12,544799
Online Regional Participation Pack 2024 Vol. 2,57,544800
Offline Regional Participation Pack 2024 Vol. 2,109,544801
DON!! Card (3D Text),12,544805
1st Anniversary DON!! Card Pack,73,545700
Curly.Dadan (Premium Card Collection -Best Selection Vol. 1-) (OP02-005),12,546666
Tsuru (Premium Card Collection -Best Selection Vol. 1-) (OP02-106),12,546667
Love-Love Mellow (Premium Card Collection -Best Selection Vol. 1-) (ST03-017),35,546668
Nami (Premium Card Collection -Best Selection Vol. 1-) (OP02-036),79,546669
Charlotte Amande (Premium Card Collection -Best Selection Vol. 1-) (OP04-105),12,546670
Blast Breath (Premium Card Collection -Best Selection Vol. 1-) (ST04-016),13,546671
Pacifista (Premium Card Collection -Best Selection Vol. 1-) (ST03-012),12,546672
Radical Beam!! (Premium Card Collection -Best Selection Vol. 1-) (OP01-029),32,546673
Ice Age (Premium Card Collection -Best Selection Vol. 1-) (OP02-117),16,546674
Buena Festa (Premium Card Collection -Best Selection Vol. 1-) (ST05-014),12,546675
Paradise Waterfall (Premium Card Collection -Best Selection Vol. 1-) (OP01-057),14,546676
Thunder Bolt (Premium Card Collection -Best Selection Vol. 1-) (OP03-121),12,546677
Edward.Newgate (Special Goods Set -Former Four Emperors-) (OP02-001),66,546699
Monkey.D.Luffy (047) (Premium Card Collection -Live Action Edition-) (P-047),29,546710
Nami (Premium Card Collection -Live Action Edition-) (P-053),25,546712
Dracule Mihawk (Premium Card Collection -Live Action Edition-) (P-052),12,546713
Monkey.D.Luffy (055) (Premium Card Collection -Live Action Edition-) (P-055),27,546715
Usopp (Premium Card Collection -Live Action Edition-) (P-049),12,546716
Arlong (Premium Card Collection -Live Action Edition-) (P-048),54,546717
Roronoa Zoro (Premium Card Collection -Live Action Edition-) (P-056),20,546718
Sanji (Premium Card Collection -Live Action Edition-) (P-050),12,546719
Shanks (Premium Card Collection -Live Action Edition-) (P-051),15,546720
Uta Deck Battle Participation Pack (8 Cards),12,546889
Gift Collection 2023 Promotion Pack,90,547692
Kouzuki Momonosuke (Tournament Pack Vol. 7) (OP01-041),12,548394
Kouzuki Momonosuke (Winner Pack Vol. 7) (OP01-041),12,548395
Shura (Tournament Pack Vol. 7) (OP05-106),12,548434
Shura (Winner Pack Vol. 7) (OP05-106),12,548435
Trafalgar Law (Tournament Pack Vol. 7) (P-017),12,548436
Trafalgar Law (Winner Pack Vol. 7) (P-017),15,548437
Bepo (Tournament Pack Vol. 7) (P-019),12,548438
Bepo (Winner Pack Vol. 7) (P-019),12,548439
Tournament Pack Vol. 7,12,548440
Winner Pack Vol. 7,15,548441
Sanji (Pirates Party Vol. 7) (P-068),12,548442
Sakazuki (Pirates Party Vol. 7) (P-076),12,548444
"Eustass""Captain""Kid (OP-07 Pre-Release Tournament) (P-067)",12,552050
"Eustass""Captain""Kid (OP-07 Pre-Release Tournament) [Winner] (P-067)",31,552051
Monkey.D.Luffy (Convention Promo 2024) (P-043),119,552131
Monkey.D.Luffy (Convention Promo 2024) (P-043),559,552131
Monkey.D.Luffy (Sealed Battle 2024 Vol. 2),12,552137
Monkey.D.Luffy (Sealed Battle 2024 Vol. 2),12,552137
Boa Hancock (Sealed Battle 2024 Vol. 2) (P-066),113,552138
Boa Hancock (Sealed Battle 2024 Vol. 2) (P-066),12,552138
Yamato (Treasure Cup) (OP01-121),1134,552709
Monkey.D.Luffy (English Version 1st Anniversary Set) (ST10-006),413,557283
Usopp (English Version 1st Anniversary Set) (OP01-004),78,557284
Sanji (English Version 1st Anniversary Set) (OP01-013),118,557285
Nami (English Version 1st Anniversary Set) (OP01-016),288,557286
Brook (English Version 1st Anniversary Set) (ST01-011),107,557287
Roronoa Zoro (English Version 1st Anniversary Set) (OP01-025),319,557288
Tony Tony.Chopper (English Version 1st Anniversary Set) (ST01-006),355,557289
Jinbe (English Version 1st Anniversary Set) (ST10-005),50,557290
Nico Robin (English Version 1st Anniversary Set) (OP01-017),204,557291
Franky (English Version 1st Anniversary Set) (ST01-010),61,557292
Monkey.D.Luffy (PSA Magazine) (OP05-060),404,557296
Welcome Pack Vol. 1,12,558742
Kaido (Treasure Cup) (OP01-094),,561170
Charlotte Linlin (Championship 2024) (OP03-114),1822,561172
Charlotte Katakuri (Championship 2024) (OP03-123),1092,561183
Charlotte Pudding (Championship 2024) (OP03-112),371,561184
Charlotte Linlin (Treasure Cup) (ST07-010),,561185
DON!! Card (Monkey.D.Luffy) (2023 World Championship Finals),,561656
Perona (Treasure Cup 2024) (OP06-093),1475,563709
Uta - P-011 (Premium Card Collection -Uta-) (P-011),15,564138
Uta - ST08-002 (Premium Card Collection -Uta-) (ST08-002),30,564139
Uta - ST05-004 (Premium Card Collection -Uta-) (ST05-004),12,564140
Uta - P-031 (Premium Card Collection -Uta-) (P-031),24,564141
Uta - OP01-005 (Premium Card Collection -Uta-) (OP01-005),25,564142
Uta - OP02-120 (Premium Card Collection -Uta-) (OP02-120),15,564143
